hour,H2 Cavern,CAES Diabatic,BATTERY Li-ion
1,0.0,136.0,4346.0
2,0.0,136.0,4346.0
3,0.0,136.0,4346.0
4,0.0,136.0,4346.0
5,0.0,136.0,4346.0
6,43513.356974380295,136.0,4346.0
7,0.0,136.0,4346.0
8,0.0,136.0,4346.0
9,0.0,136.0,4346.0
10,0.0,136.0,4346.0
11,0.0,136.0,4346.0
12,44133.00852650117,136.0,4553.757218928402
13,0.0,136.0,4553.757218928402
14,0.0,136.0,4553.757218928402
15,0.0,136.0,6649.322529292171
16,0.0,136.0,8692.0
17,0.0,136.0,8692.0
18,44752.66007862205,136.0,6438.703967350786
19,0.0,136.0,4185.407934701572
20,0.0,136.0,4185.407934701572
21,0.0,136.0,2253.296032649214
22,0.0,136.0,0.0
23,0.0,136.0,0.0
24,45372.31163074293,136.0,0.0
25,0.0,136.0,0.0
26,0.0,136.0,2095.565310363769
27,0.0,136.0,2095.565310363769
28,0.0,136.0,4191.130620727538
29,0.0,136.0,4191.130620727538
30,45991.96318286381,136.0,4191.130620727538
31,0.0,136.0,3742.129674800224
32,0.0,136.0,3742.129674800224
33,0.0,136.0,3742.129674800224
34,0.0,136.0,3359.268348169438
35,0.0,136.0,3359.268348169438
36,46611.61473498469,136.0,3359.268348169438
37,0.0,136.0,5454.833658533207
38,0.0,183.11178196587343,7550.398968896976
39,0.0,183.11178196587343,8692.0
40,0.0,183.11178196587343,8692.0
41,0.0,183.11178196587343,8692.0
42,47231.266287105565,183.11178196587343,6438.703967350786
43,0.0,183.11178196587343,4185.407934701572
44,0.0,183.11178196587343,2405.3040689086934
45,0.0,183.11178196587343,2405.3040689086934
46,0.0,183.11178196587343,2405.3040689086934
47,0.0,183.11178196587343,2405.3040689086934
48,47850.91783922645,183.11178196587343,4500.869379272463
49,0.0,183.11178196587343,4500.869379272463
50,0.0,183.11178196587343,6596.434689636231
51,0.0,224.8882180341265,6596.434689636231
52,0.0,272.0,8692.0
53,0.0,272.0,8692.0
54,48470.56939134732,272.0,8692.0
55,0.0,272.0,6704.383613364739
56,0.0,272.0,6704.383613364739
57,0.0,272.0,6704.383613364739
58,0.0,272.0,6704.383613364739
59,0.0,272.0,8692.0
60,49090.2209434682,272.0,8428.433926084323
61,0.0,272.0,8031.730828225926
62,0.0,272.0,8031.730828225926
63,0.0,272.0,5778.4347955767125
64,0.0,272.0,4863.347928431679
65,0.0,272.0,2610.051895782465
66,49709.87249558908,272.0,356.7558631332513
67,0.0,272.0,0.0
68,0.0,272.0,0.0
69,0.0,272.0,0.0
70,0.0,272.0,0.0
71,0.0,272.0,0.0
72,50329.52404770996,272.0,0.0
73,0.0,272.0,2095.565310363769
74,0.0,272.0,2095.565310363769
75,0.0,272.0,4191.130620727538
76,0.0,272.0,6286.695931091308
77,0.0,272.0,6596.434689636231
78,50949.17559983084,272.0,8692.0
79,0.0,272.0,8549.592958917703
80,0.0,272.0,8549.592958917703
81,0.0,272.0,8549.592958917703
82,0.0,272.0,6596.434689636231
83,0.0,272.0,6596.434689636231
84,51568.82715195172,272.0,6596.434689636231
85,0.0,272.0,6596.434689636231
86,0.0,272.0,8692.0
87,0.0,272.0,8692.0
88,0.0,272.0,8692.0
89,0.0,272.0,8692.0
90,52188.47870407259,247.4626135594409,6438.703967350786
91,0.0,247.4626135594409,4185.407934701572
92,0.0,247.4626135594409,2253.296032649214
93,0.0,247.4626135594409,0.0
94,0.0,247.4626135594409,0.0
95,0.0,247.4626135594409,0.0
96,52808.13025619347,247.4626135594409,0.0
97,0.0,247.4626135594409,30.31339275086691
98,0.0,247.4626135594409,309.73875854492417
99,0.0,247.4626135594409,2405.3040689086934
100,0.0,247.4626135594409,4500.869379272463
101,0.0,247.4626135594409,6596.434689636231
102,53427.78180831435,247.4626135594409,8692.0
103,0.0,247.4626135594409,8692.0
104,0.0,247.4626135594409,8692.0
105,0.0,247.4626135594409,8692.0
106,0.0,247.4626135594409,8692.0
107,0.0,247.4626135594409,8692.0
108,52776.26531703112,247.4626135594409,8692.0
109,0.0,247.4626135594409,8692.0
110,0.0,247.4626135594409,8692.0
111,0.0,247.4626135594409,8692.0
112,0.0,247.4626135594409,8692.0
113,0.0,247.4626135594409,8692.0
114,52124.7488257479,222.92522711888185,6438.703967350786
115,0.0,198.38784067832276,4877.878407268452
116,0.0,173.85045423776364,3179.497217329968
117,0.0,149.31306779720455,926.201184680754
118,0.0,124.77568135664546,0.0
119,0.0,100.23829491608636,0.0
120,51473.23233446467,100.23829491608636,0.0
121,0.0,100.23829491608636,0.0
122,0.0,100.23829491608636,0.0
123,0.0,100.23829491608636,0.0
124,0.0,100.23829491608636,0.0
125,0.0,100.23829491608636,0.0
126,50821.715843181446,98.14954576223636,0.0
127,0.0,73.61215932167728,0.0
128,0.0,73.61215932167728,0.0
129,0.0,49.074772881118186,0.0
130,0.0,24.537386440559093,0.0
131,0.0,24.537386440559093,0.0
132,50170.19935189822,24.537386440559093,0.0
133,0.0,24.537386440559093,0.0
134,0.0,24.537386440559093,2095.565310363769
135,0.0,24.537386440559093,2253.296032649214
136,0.0,24.537386440559093,2253.296032649214
137,0.0,24.537386440559093,2253.296032649214
138,49518.682860614994,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,50138.33441273587,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,2095.565310363769
149,0.0,0.0,4191.130620727538
150,50757.98596485675,0.0,4191.130620727538
151,0.0,0.0,4191.130620727538
152,0.0,0.0,2253.296032649214
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,51377.63751697763,0.0,0.0
157,0.0,0.0,1272.7708281967466
158,0.0,0.0,3368.336138560516
159,0.0,0.0,3368.336138560516
160,0.0,0.0,3368.336138560516
161,0.0,0.0,3368.336138560516
162,51997.28906909851,0.0,1115.040105911302
163,0.0,0.0,1115.040105911302
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,52616.940621219386,0.0,692.7799661299606
169,0.0,0.0,1019.652865772218
170,0.0,0.0,3115.218176135987
171,0.0,0.0,5074.20429296234
172,0.0,0.0,6596.434689636231
173,0.0,0.0,8692.0
174,53236.592173340265,0.0,8692.0
175,0.0,0.0,6438.703967350786
176,0.0,0.0,4185.407934701572
177,0.0,0.0,2959.1433641875938
178,0.0,0.0,2253.296032649214
179,0.0,0.0,2253.296032649214
180,53856.24372546114,0.0,2253.296032649214
181,0.0,0.0,2253.296032649214
182,0.0,0.0,2253.296032649214
183,0.0,0.0,2253.296032649214
184,0.0,0.0,2253.296032649214
185,0.0,0.0,2253.296032649214
186,54475.89527758202,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,55095.5468297029,0.0,2095.565310363769
193,0.0,0.0,2736.477609953328
194,0.0,0.0,4832.042920317097
195,0.0,0.0,4832.042920317097
196,0.0,0.0,4832.042920317097
197,0.0,0.0,6927.608230680866
198,55715.19838182378,0.0,6927.608230680866
199,0.0,0.0,4674.312198031652
200,0.0,0.0,2421.016165382438
201,0.0,0.0,167.72013273322432
202,0.0,0.0,167.72013273322432
203,0.0,0.0,167.72013273322432
204,56334.84993394466,0.0,167.72013273322432
205,0.0,0.0,1616.312579369125
206,0.0,0.0,1616.312579369125
207,0.0,0.0,1616.312579369125
208,0.0,0.0,2253.296032649214
209,0.0,0.0,2253.296032649214
210,56954.501486065536,0.0,0.0
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,57574.153038186414,0.0,1003.2227552215404
217,0.0,0.0,1003.2227552215404
218,0.0,0.0,3098.7880655853096
219,0.0,0.0,3098.7880655853096
220,0.0,0.0,3098.7880655853096
221,0.0,0.0,3098.7880655853096
222,58193.80459030729,0.0,3098.7880655853096
223,0.0,0.0,3098.7880655853096
224,0.0,0.0,3098.7880655853096
225,0.0,0.0,3098.7880655853096
226,0.0,0.0,3098.7880655853096
227,0.0,0.0,2040.225576755884
228,58813.45614242817,0.0,0.0
229,0.0,0.0,1811.6468372228944
230,0.0,0.0,2253.296032649214
231,0.0,0.0,2253.296032649214
232,0.0,0.0,2253.296032649214
233,0.0,0.0,2253.296032649214
234,59433.10769454905,0.0,0.0
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.0,0.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,60052.75924666993,0.0,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,60672.41079879081,0.0,0.0
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,61292.062350911685,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,376.0330848468029
255,0.0,0.0,2471.598395210572
256,0.0,0.0,4567.163705574341
257,0.0,0.0,6662.72901593811
258,61911.71390303256,0.0,4409.432983288896
259,0.0,0.0,3433.3251294255992
260,0.0,0.0,2777.793061710551
261,0.0,0.0,2550.3624875724345
262,0.0,0.0,3240.352298760411
263,0.0,0.0,4565.864340635251
264,62531.36545515344,0.0,4565.864340635251
265,0.0,47.11178196587346,4565.864340635251
266,0.0,83.55287213650615,4565.864340635251
267,0.0,130.6646541023796,6661.429650999021
268,0.0,177.77643606825308,6661.429650999021
269,0.0,224.8882180341265,8692.0
270,63151.01700727432,272.0,8692.0
271,0.0,272.0,8692.0
272,0.0,272.0,8692.0
273,0.0,272.0,6438.703967350786
274,0.0,272.0,4185.407934701572
275,0.0,272.0,4185.407934701572
276,63770.6685593952,272.0,4185.407934701572
277,0.0,272.0,4664.322787583873
278,0.0,272.0,4664.322787583873
279,0.0,272.0,6759.888097947642
280,0.0,272.0,6759.888097947642
281,0.0,272.0,4506.592065298428
282,64390.32011151608,272.0,2253.296032649214
283,0.0,272.0,0.0
284,0.0,272.0,0.0
285,0.0,272.0,0.0
286,0.0,272.0,0.0
287,0.0,272.0,0.0
288,65009.97166363696,272.0,1321.651211142518
289,0.0,272.0,3417.216521506287
290,0.0,272.0,5512.781831870056
291,0.0,272.0,6596.434689636231
292,0.0,272.0,8692.0
293,0.0,272.0,8692.0
294,65629.62321575783,272.0,8692.0
295,0.0,272.0,6438.703967350786
296,0.0,272.0,4185.407934701572
297,0.0,272.0,1932.1119020523583
298,0.0,272.0,52.572788772110925
299,0.0,272.0,52.572788772110925
300,66249.27476787871,272.0,2148.13809913588
301,0.0,272.0,2148.13809913588
302,0.0,272.0,3446.5783170049517
303,0.0,272.0,3446.5783170049517
304,0.0,272.0,3446.5783170049517
305,0.0,272.0,3446.5783170049517
306,66868.92631999959,272.0,1193.2822843557374
307,0.0,272.0,1193.2822843557374
308,0.0,272.0,1193.2822843557374
309,0.0,272.0,1193.2822843557374
310,0.0,272.0,1193.2822843557374
311,0.0,272.0,0.0
312,67488.57787212047,272.0,2095.565310363769
313,0.0,272.0,2095.565310363769
314,0.0,272.0,2095.565310363769
315,0.0,272.0,2783.370134569743
316,0.0,272.0,4878.935444933512
317,0.0,272.0,6596.434689636231
318,68108.22942424135,272.0,8692.0
319,0.0,272.0,6438.703967350786
320,0.0,272.0,4185.407934701572
321,0.0,272.0,1932.1119020523583
322,0.0,272.0,1932.1119020523583
323,0.0,272.0,4027.677212416128
324,68727.88097636223,272.0,4027.677212416128
325,0.0,272.0,4027.677212416128
326,0.0,272.0,6123.242522779897
327,0.0,272.0,6596.434689636231
328,0.0,272.0,8692.0
329,0.0,272.0,8692.0
330,69347.5325284831,272.0,6438.703967350786
331,0.0,272.0,5277.889081301291
332,0.0,272.0,3024.5930486520774
333,0.0,272.0,3024.5930486520774
334,0.0,272.0,2253.296032649214
335,0.0,272.0,0.0
336,68696.01603719988,272.0,0.0
337,0.0,272.0,0.0
338,0.0,272.0,2095.565310363769
339,0.0,272.0,2095.565310363769
340,0.0,272.0,2095.565310363769
341,0.0,272.0,2095.565310363769
342,68044.49954591665,272.0,2095.565310363769
343,0.0,272.0,2095.565310363769
344,0.0,272.0,0.0
345,0.0,272.0,0.0
346,0.0,272.0,0.0
347,0.0,272.0,0.0
348,67392.98305463343,272.0,4.731238184265184
349,0.0,272.0,2100.2965485480345
350,0.0,272.0,4195.861858911803
351,0.0,272.0,6291.427169275572
352,0.0,272.0,8386.99247963934
353,0.0,272.0,8386.99247963934
354,66741.4665633502,272.0,6133.696446990127
355,0.0,272.0,4943.539432815031
356,0.0,272.0,4943.539432815031
357,0.0,272.0,4943.539432815031
358,0.0,272.0,4943.539432815031
359,0.0,272.0,4943.539432815031
360,66089.95007206697,272.0,6596.434689636231
361,0.0,272.0,8692.0
362,0.0,272.0,8692.0
363,0.0,272.0,8692.0
364,0.0,272.0,8692.0
365,0.0,272.0,8692.0
366,66709.60162418785,272.0,8692.0
367,0.0,272.0,8692.0
368,0.0,272.0,8692.0
369,0.0,272.0,8692.0
370,0.0,272.0,8692.0
371,0.0,272.0,8692.0
372,67329.25317630873,272.0,8692.0
373,0.0,272.0,8692.0
374,0.0,272.0,8692.0
375,0.0,272.0,8692.0
376,0.0,272.0,8692.0
377,0.0,272.0,6438.703967350786
378,67948.90472842961,247.4626135594409,4185.407934701572
379,0.0,247.4626135594409,4185.407934701572
380,0.0,247.4626135594409,1932.1119020523583
381,0.0,247.4626135594409,0.0
382,0.0,247.4626135594409,0.0
383,0.0,247.4626135594409,0.0
384,67297.38823714638,247.4626135594409,157.7307222854447
385,0.0,247.4626135594409,2253.296032649214
386,0.0,247.4626135594409,2253.296032649214
387,0.0,247.4626135594409,0.0
388,0.0,247.4626135594409,0.0
389,0.0,247.4626135594409,0.0
390,66645.87174586316,247.4626135594409,0.0
391,0.0,247.4626135594409,0.0
392,0.0,247.4626135594409,0.0
393,0.0,247.4626135594409,0.0
394,0.0,247.4626135594409,0.0
395,0.0,247.4626135594409,470.2248490512748
396,65994.35525457993,247.4626135594409,2565.790159415044
397,0.0,247.4626135594409,4661.355469778813
398,0.0,272.0,6756.920780142582
399,0.0,272.0,8692.0
400,0.0,272.0,8692.0
401,0.0,272.0,8692.0
402,65994.35525457993,272.0,6438.703967350786
403,0.0,272.0,6438.703967350786
404,0.0,272.0,6438.703967350786
405,0.0,272.0,6438.703967350786
406,0.0,272.0,6438.703967350786
407,0.0,272.0,6438.703967350786
408,65342.8387632967,272.0,7941.640415338497
409,0.0,272.0,7941.640415338497
410,0.0,272.0,8692.0
411,0.0,272.0,8692.0
412,0.0,272.0,8692.0
413,0.0,272.0,8692.0
414,64691.32227201347,272.0,8692.0
415,0.0,272.0,8692.0
416,0.0,272.0,8692.0
417,0.0,272.0,8692.0
418,0.0,272.0,8692.0
419,0.0,272.0,8692.0
420,64039.80578073025,272.0,8692.0
421,0.0,272.0,8692.0
422,0.0,272.0,8692.0
423,0.0,272.0,8692.0
424,0.0,272.0,8692.0
425,0.0,272.0,7833.250241445276
426,63388.28928944702,247.4626135594409,5579.954208796062
427,0.0,222.92522711888185,3326.6581761468474
428,0.0,222.92522711888185,1505.880439267092
429,0.0,222.92522711888185,238.4488796441916
430,0.0,222.92522711888185,0.0
431,0.0,222.92522711888185,0.0
432,62736.7727981638,222.92522711888185,0.0
433,0.0,222.92522711888185,1090.3515753696838
434,0.0,222.92522711888185,1873.7134954912483
435,0.0,270.03700908475525,3949.184912516284
436,0.0,272.0,6044.750222880053
437,0.0,272.0,7881.886036284294
438,62085.25630688057,272.0,8692.0
439,0.0,272.0,8692.0
440,0.0,272.0,8692.0
441,0.0,247.4626135594409,6438.703967350786
442,0.0,222.92522711888185,4185.407934701572
443,0.0,198.38784067832276,3743.5972723552495
444,61433.73981559734,198.38784067832276,3819.36889962661
445,0.0,198.38784067832276,4613.425287896469
446,0.0,198.38784067832276,6187.123235230576
447,0.0,198.38784067832276,8084.412823878743
448,0.0,198.38784067832276,8692.0
449,0.0,173.85045423776364,6920.74666917759
450,60782.22332431412,149.31306779720455,4667.450636528376
451,0.0,124.77568135664546,2414.154603879162
452,0.0,100.23829491608636,677.6634678681014
453,0.0,75.70090847552729,0.0
454,0.0,75.70090847552729,0.0
455,0.0,75.70090847552729,0.0
456,60130.70683303089,75.70090847552729,560.8462544046711
457,0.0,75.70090847552729,1523.1115700539426
458,0.0,75.70090847552729,3129.325551652398
459,0.0,102.07552759272582,4960.616346392461
460,0.0,149.18730955859928,6886.792455610423
461,0.0,149.18730955859928,8213.408495876698
462,59479.190341747664,196.29909152447277,8692.0
463,0.0,196.29909152447277,8692.0
464,0.0,196.29909152447277,7520.5425085444895
465,0.0,171.76170508391365,5267.246475895276
466,0.0,147.22431864335456,3013.9504432460617
467,0.0,147.22431864335456,2272.381135979745
468,58827.67385046444,147.22431864335456,3386.6254664423
469,0.0,147.22431864335456,4925.313939031013
470,0.0,147.22431864335456,7020.879249394782
471,0.0,147.22431864335456,8692.0
472,0.0,122.68693220279546,7983.031239866753
473,0.0,98.14954576223636,5729.735207217539
474,58176.15735918121,73.61215932167728,3476.439174568325
475,0.0,49.074772881118186,1223.1431419191113
476,0.0,24.537386440559093,694.8737590527794
477,0.0,0.0,0.0
478,0.0,0.0,0.0
479,0.0,0.0,0.0
480,57524.64086789799,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,0.0
483,0.0,0.0,0.0
484,0.0,0.0,2095.565310363769
485,0.0,0.0,2095.565310363769
486,56873.12437661476,0.0,4191.130620727538
487,0.0,0.0,4191.130620727538
488,0.0,0.0,1937.8345880783245
489,0.0,0.0,56.94225527084645
490,0.0,0.0,0.0
491,0.0,0.0,0.0
492,56221.607885331534,0.0,2095.565310363769
493,0.0,0.0,2411.0267549346586
494,0.0,24.537386440559093,4506.592065298428
495,0.0,24.537386440559093,4506.592065298428
496,0.0,24.537386440559093,4506.592065298428
497,0.0,24.537386440559093,4506.592065298428
498,55570.09139404831,0.0,2253.296032649214
499,0.0,0.0,0.0
500,0.0,0.0,0.0
501,0.0,0.0,0.0
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,54918.57490276508,0.0,0.0
505,0.0,0.0,0.0
506,0.0,0.0,2095.565310363769
507,0.0,1.962990915244724,4191.130620727538
508,0.0,1.962990915244724,5969.058313714902
509,0.0,1.962990915244724,8064.623624078672
510,54267.058411481856,1.962990915244724,8064.623624078672
511,0.0,1.962990915244724,8064.623624078672
512,0.0,1.962990915244724,8064.623624078672
513,0.0,1.962990915244724,7622.438486220552
514,0.0,1.962990915244724,6675.594618265783
515,0.0,1.962990915244724,6675.594618265783
516,53615.54192019863,49.074772881118186,7886.195651896912
517,0.0,49.074772881118186,8692.0
518,0.0,49.074772881118186,8692.0
519,0.0,49.074772881118186,8692.0
520,0.0,49.074772881118186,8214.97006074071
521,0.0,49.074772881118186,6373.140000261972
522,52964.0254289154,24.537386440559093,4119.843967612758
523,0.0,0.0,1866.5479349635448
524,0.0,0.0,504.7124519219284
525,0.0,0.0,0.0
526,0.0,0.0,0.0
527,0.0,0.0,0.0
528,52312.50893763218,0.0,0.0
529,0.0,0.0,0.0
530,0.0,0.0,395.06661675117937
531,0.0,0.0,1485.0663193363887
532,0.0,0.0,3247.45566978787
533,0.0,0.0,3247.45566978787
534,51660.99244634895,0.0,3737.604351408548
535,0.0,0.0,3737.604351408548
536,0.0,0.0,3634.260347431926
537,0.0,0.0,1520.0098887051818
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,51009.475955065725,0.0,0.0
541,0.0,0.0,271.2118563959868
542,0.0,0.0,2366.777166759756
543,0.0,0.0,2366.777166759756
544,0.0,0.0,2366.777166759756
545,0.0,0.0,2366.777166759756
546,50357.9594637825,0.0,113.48113411054192
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.0,0.0,0.0
550,0.0,0.0,0.0
551,0.0,0.0,0.0
552,49706.44297249927,0.0,0.0
553,0.0,0.0,0.0
554,0.0,0.0,0.0
555,0.0,0.0,0.0
556,0.0,0.0,0.0
557,0.0,0.0,2095.565310363769
558,49054.92648121605,0.0,3130.089373824875
559,0.0,0.0,3130.089373824875
560,0.0,0.0,3130.089373824875
561,0.0,0.0,3130.089373824875
562,0.0,0.0,2735.4187274565684
563,0.0,0.0,1099.613509155345
564,48403.40998993282,0.0,1418.6036587277697
565,0.0,0.0,2405.3040689086934
566,0.0,0.0,4500.869379272463
567,0.0,0.0,6596.434689636231
568,0.0,0.0,8692.0
569,0.0,0.0,8692.0
570,47751.8934986496,0.0,6438.703967350786
571,0.0,0.0,6438.703967350786
572,0.0,0.0,5390.036340076936
573,0.0,0.0,4060.085615064586
574,0.0,0.0,4060.085615064586
575,0.0,0.0,4060.085615064586
576,47100.37700736637,0.0,6155.650925428356
577,0.0,0.0,6596.434689636231
578,0.0,0.0,8692.0
579,0.0,0.0,8692.0
580,0.0,0.0,8692.0
581,0.0,0.0,8692.0
582,46448.86051608314,0.0,8692.0
583,0.0,0.0,8692.0
584,0.0,0.0,8692.0
585,0.0,0.0,8692.0
586,0.0,0.0,8692.0
587,0.0,0.0,8692.0
588,45797.34402479992,0.0,8692.0
589,0.0,0.0,8692.0
590,0.0,0.0,8692.0
591,0.0,0.0,8692.0
592,0.0,0.0,8692.0
593,0.0,0.0,8692.0
594,45145.82753351669,0.0,6438.703967350786
595,0.0,0.0,5652.884333164056
596,0.0,0.0,5340.146121617696
597,0.0,0.0,3086.850088968482
598,0.0,0.0,833.554056319268
599,0.0,0.0,0.0
600,44494.311042233465,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,2095.565310363769
603,0.0,0.0,4191.130620727538
604,0.0,0.0,4191.130620727538
605,0.0,0.0,4459.1037179041805
606,43842.79455095024,0.0,4459.1037179041805
607,0.0,0.0,3676.686436653969
608,0.0,0.0,1800.0110006270022
609,0.0,0.0,0.0
610,0.0,0.0,0.0
611,0.0,0.0,0.0
612,43191.27805966701,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,0.0,0.0,0.0
616,0.0,0.0,2095.565310363769
617,0.0,0.0,4191.130620727538
618,42539.76156838379,0.0,1937.8345880783245
619,0.0,0.0,1937.8345880783245
620,0.0,0.0,0.0
621,0.0,0.0,0.0
622,0.0,0.0,0.0
623,0.0,0.0,0.0
624,41888.24507710056,0.0,2095.565310363769
625,0.0,24.537386440559093,4191.130620727538
626,0.0,24.537386440559093,4606.20422907397
627,0.0,24.537386440559093,4606.20422907397
628,0.0,24.537386440559093,4606.20422907397
629,0.0,24.537386440559093,4606.20422907397
630,41236.728585817335,24.537386440559093,4635.993594453457
631,0.0,24.537386440559093,4635.993594453457
632,0.0,24.537386440559093,4635.993594453457
633,0.0,24.537386440559093,4635.993594453457
634,0.0,24.537386440559093,2382.697561804244
635,0.0,24.537386440559093,2957.8336529260578
636,40585.21209453411,24.537386440559093,4500.869379272463
637,0.0,24.537386440559093,6596.434689636231
638,0.0,24.537386440559093,8692.0
639,0.0,24.537386440559093,8692.0
640,0.0,24.537386440559093,8692.0
641,0.0,24.537386440559093,8295.334669837439
642,39933.69560325088,0.0,6042.038637188225
643,0.0,0.0,3788.742604539011
644,0.0,0.0,2253.296032649214
645,0.0,0.0,0.0
646,0.0,0.0,0.0
647,0.0,0.0,0.0
648,39282.179111967656,0.0,0.0
649,0.0,0.0,0.0
650,0.0,0.0,0.0
651,0.0,0.0,0.0
652,0.0,0.0,0.0
653,0.0,0.0,2095.565310363769
654,38630.66262068443,0.0,2095.565310363769
655,0.0,0.0,2095.565310363769
656,0.0,0.0,153.15419847614658
657,0.0,0.0,153.15419847614658
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,37979.1461294012,0.0,0.0
661,0.0,0.0,2095.565310363769
662,0.0,0.0,2095.565310363769
663,0.0,0.0,2253.296032649214
664,0.0,0.0,2253.296032649214
665,0.0,0.0,2253.296032649214
666,37327.62963811798,0.0,0.0
667,0.0,0.0,0.0
668,0.0,0.0,0.0
669,0.0,0.0,0.0
670,0.0,0.0,0.0
671,0.0,0.0,0.0
672,36676.11314683475,47.11178196587346,2095.565310363769
673,0.0,47.11178196587346,2095.565310363769
674,0.0,47.11178196587346,4191.130620727538
675,0.0,47.11178196587346,5128.697342919371
676,0.0,83.55287213650615,5480.735307128851
677,0.0,130.6646541023796,5688.183521351435
678,36024.596655551526,130.6646541023796,5688.183521351435
679,0.0,130.6646541023796,5688.183521351435
680,0.0,130.6646541023796,5688.183521351435
681,0.0,130.6646541023796,5688.183521351435
682,0.0,130.6646541023796,5688.183521351435
683,0.0,130.6646541023796,6814.62315313842
684,35373.0801642683,177.77643606825308,6814.62315313842
685,0.0,224.8882180341265,7265.408479212606
686,0.0,272.0,8327.102043628041
687,0.0,272.0,8692.0
688,0.0,272.0,8692.0
689,0.0,272.0,8692.0
690,34721.563672985074,272.0,8161.099770200878
691,0.0,272.0,7365.918793491331
692,0.0,272.0,5769.002476412039
693,0.0,272.0,4212.554978197835
694,0.0,272.0,3260.598596380324
695,0.0,272.0,2983.637914877282
696,34070.04718170185,272.0,2983.637914877282
697,0.0,272.0,3102.5484740195798
698,0.0,272.0,3728.048181521956
699,0.0,272.0,3728.048181521956
700,0.0,272.0,3728.048181521956
701,0.0,272.0,3728.048181521956
702,33418.53069041862,272.0,3728.048181521956
703,0.0,272.0,3728.048181521956
704,0.0,272.0,2828.2307526315776
705,0.0,247.4626135594409,574.9347199823637
706,0.0,247.4626135594409,0.0
707,0.0,247.4626135594409,0.0
708,32767.014199135392,247.4626135594409,0.0
709,0.0,247.4626135594409,157.7307222854447
710,0.0,247.4626135594409,2253.296032649214
711,0.0,247.4626135594409,2253.296032649214
712,0.0,247.4626135594409,2253.296032649214
713,0.0,247.4626135594409,2253.296032649214
714,32115.49770785217,247.4626135594409,0.0
715,0.0,247.4626135594409,0.0
716,0.0,247.4626135594409,0.0
717,0.0,247.4626135594409,0.0
718,0.0,247.4626135594409,0.0
719,0.0,247.4626135594409,0.0
720,31463.98121656894,247.4626135594409,2095.565310363769
721,0.0,247.4626135594409,4191.130620727538
722,0.0,247.4626135594409,6286.695931091308
723,0.0,247.4626135594409,6286.695931091308
724,0.0,247.4626135594409,6286.695931091308
725,0.0,247.4626135594409,6286.695931091308
726,30812.464725285718,247.4626135594409,6286.695931091308
727,0.0,247.4626135594409,6286.695931091308
728,0.0,247.4626135594409,6286.695931091308
729,0.0,247.4626135594409,5443.906445719684
730,0.0,247.4626135594409,4500.869379272463
731,0.0,247.4626135594409,4500.869379272463
732,30160.948234002488,247.4626135594409,4500.869379272463
733,0.0,247.4626135594409,4500.869379272463
734,0.0,247.4626135594409,6596.434689636231
735,0.0,247.4626135594409,8692.0
736,0.0,247.4626135594409,8692.0
737,0.0,247.4626135594409,8692.0
738,29509.431742719265,222.92522711888185,6438.703967350786
739,0.0,198.38784067832276,4185.407934701572
740,0.0,173.85045423776364,1932.1119020523583
741,0.0,149.31306779720455,0.0
742,0.0,124.77568135664546,0.0
743,0.0,124.77568135664546,0.0
744,28857.91525143604,124.77568135664546,0.0
745,0.0,124.77568135664546,0.0
746,0.0,124.77568135664546,0.0
747,0.0,124.77568135664546,0.0
748,0.0,124.77568135664546,0.0
749,0.0,124.77568135664546,0.0
750,28206.39876015281,124.77568135664546,0.0
751,0.0,124.77568135664546,0.0
752,0.0,124.77568135664546,0.0
753,0.0,124.77568135664546,0.0
754,0.0,124.77568135664546,2037.4734187997976
755,0.0,124.77568135664546,2037.4734187997976
756,27554.882268869584,124.77568135664546,4133.038729163567
